Vendor,Batch,Assay_Plate_Barcode,sphering,dropout,value_95_replicating,Percent_Replicating,Plate_Map_Name,Modality,Images_per_well,Sites-SubSampled,Binning,Magnification,Number_of_channels,z_plane,BF_Zplanes,spinning-disc,aperture,dry-immersion,vs-brightfield,simultaneous-excitation,sites,Size_MB,Size_MB_std,channel_names,brightfield_z_plane_used,feature_channels_found,num_features,n_columns,Percent_Matching,value_95_matching,cell_count
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,(),0.15761398920865113,44.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,1,,,1.0,water,no,2.0,1,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",514,3529,18.6046511627907,0.19350203872715732,129356
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,"('RNA',)",0.16379374765851645,44.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,1,,,1.0,water,no,2.0,1,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",487,2818,16.27906976744186,0.19341131276151297,129356
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,(),0.14160779197644424,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,12,,,1.0,water,no,2.0,1,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",459,3529,18.6046511627907,0.17383260609544213,129682
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,"('RNA',)",0.14289407703900778,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,5,12,,,1.0,water,no,2.0,1,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",450,2818,18.6046511627907,0.18277669953481684,129682
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,(),0.14893530417676115,55.0561797752809,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,12,15.0,,1.0,water,yes,4.0,1,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",673,4264,21.428571428571427,0.1987547072328072,110990
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,"('RNA',)",0.1494546886346629,52.80898876404494,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,12,15.0,,1.0,water,yes,4.0,1,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",587,3529,21.428571428571427,0.1987873762587057,110990
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,(),0.13878193731235913,53.333333333333336,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,12,13.0,,1.0,water,yes,1.0,1,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",801,4264,16.27906976744186,0.18059916522094166,92622
Yokogawa_US,1siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,"('RNA',)",0.14254441654465064,53.333333333333336,JUMP-MOA_compound_platemap,Confocal,9,1.0,1,20,6,12,13.0,,1.0,water,yes,1.0,1,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",671,3529,16.27906976744186,0.19139603779578343,92622
MolDev,2siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,True,(),0.15295839295321823,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,no,0.45,dry,,,2,52.47633350846427,0.0001442278122525,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",402,4357,18.6046511627907,0.22574751316822608,978703
MolDev,2siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,True,"('RNA',)",0.1531508688958078,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,no,0.45,dry,,,2,52.47633350846427,0.0001442278122525,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",340,3592,23.25581395348837,0.20957604708163646,978703
MolDev,2siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,True,(),0.1911728975621133,60.0,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,yes,0.45,dry,,,2,52.47651426861264,0.0001832662332974,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",522,4357,18.6046511627907,0.29183617365120473,1185629
MolDev,2siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,True,"('RNA',)",0.19567909353295687,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,1,,yes,0.45,dry,,,2,52.47651426861264,0.0001832662332974,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",452,3592,18.6046511627907,0.2882929370113164,1185629
MolDev,2siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,True,(),0.1756389492421729,65.55555555555556,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,3,,yes,0.45,dry,,,2,52.47663138845419,0.0001418825539195,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",454,4357,23.25581395348837,0.3069533247571083,1163084
MolDev,2siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,True,"('RNA',)",0.19054076656858365,64.44444444444444,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,3,,yes,0.45,dry,,,2,52.47663138845419,0.0001418825539195,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",381,3592,20.930232558139537,0.32282570017488965,1163084
MolDev,2siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,True,(),0.18017123370188604,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,20,6,3,,yes,0.75,dry,,,2,52.476629335720496,0.0001144565992287,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",604,4357,16.27906976744186,0.2667906498776534,255222
MolDev,2siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,True,"('RNA',)",0.17199122025850777,60.0,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,20,6,3,,yes,0.75,dry,,,2,52.476629335720496,0.0001144565992287,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",538,3592,18.6046511627907,0.25113207490250505,255222
MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,(),0.1665239095459164,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,no,0.75,dry,,,2,52.47633408863811,0.0001533901215815,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",587,4357,18.6046511627907,0.21170123503159685,248024
MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,"('RNA',)",0.16351032280603645,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,no,0.75,dry,,,2,52.47633408863811,0.0001533901215815,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",496,3592,16.27906976744186,0.20952132327192516,248024
MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,(),0.16657945674209243,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,yes,0.75,dry,,,2,52.476410701871146,0.0001143807788651,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",620,4357,20.930232558139537,0.23134186491897146,273991
MolDev,2siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,"('RNA',)",0.17067945590591957,60.0,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,1,,yes,0.75,dry,,,2,52.476410701871146,0.0001143807788651,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",537,3592,20.930232558139537,0.22946861954134562,273991
Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117061a,True,(),0.2101921050275639,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,1,,,0.75,dry,,,2,9.872705523809524,27.71715325897701,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",362,2818,18.6046511627907,0.3007691602038666,519409
Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117061a,True,"('RNA',)",0.2097905530009233,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,1,,,0.75,dry,,,2,9.872705523809524,27.71715325897701,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",362,2818,18.6046511627907,0.30076916020386657,519409
Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117062a,True,(),0.19022170651139725,47.77777777777778,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,1,,,0.75,dry,,,2,9.874534885786955,27.72811646838089,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",407,2818,18.6046511627907,0.2686807257549322,521314
Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117062a,True,"('RNA',)",0.18966539088064263,47.77777777777778,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,1,,,0.75,dry,,,2,9.874534885786955,27.72811646838089,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",407,2818,16.27906976744186,0.26958547894868706,521314
Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117063b,True,(),0.1862899627175479,47.77777777777778,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,1,,,0.75,dry,,,2,9.873193142857142,27.72026359490857,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",393,2818,18.6046511627907,0.2363223346009215,528034
Nikon,2siteSubSample_Scope1_Nikon_20X,BR00117063b,True,"('RNA',)",0.18869193568034212,46.666666666666664,JUMP-MOA_compound_platemap,Widefield,9,2.0,1,20,4,1,,,0.75,dry,,,2,9.873193142857142,27.72026359490857,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",393,2818,18.6046511627907,0.23500505686062584,528034
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P1,True,(),0.16956047921331235,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.526376890277778,2.0565191378417467,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",531,3529,16.27906976744186,0.2550228300226379,231584
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P1,True,"('RNA',)",0.1738977244912271,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.526376890277778,2.0565191378417467,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",513,2818,18.6046511627907,0.26162752137460926,231584
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P2,True,(),0.18524957943729314,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.484644246354168,2.025928930970477,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",545,3529,23.25581395348837,0.2410083589203057,239479
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P2,True,"('RNA',)",0.19073226262024437,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.484644246354168,2.025928930970477,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",530,2818,23.25581395348837,0.2442038129774956,239479
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P3,True,(),0.1530155428257594,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.352902417534724,1.9951894891107755,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",509,3529,20.930232558139537,0.22799279350447857,238725
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P3,True,"('RNA',)",0.1573849373260881,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.352902417534724,1.9951894891107755,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",492,2818,20.930232558139537,0.22681133694467895,238725
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P4,True,(),0.1876291842358854,60.0,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.587194772569443,1.98962241996142,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",494,3529,18.6046511627907,0.254112880154468,259919
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_1Plane,CP_Broad_Phenix_C_BIN1_1Plane_P4,True,"('RNA',)",0.18989295471229348,60.0,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,1,,,1.0,water,,,2,9.587194772569443,1.98962241996142,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",483,2818,18.6046511627907,0.26312925494275646,259919
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P1,True,(),0.1629545975775554,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.427739027387153,1.770551519981647,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",524,3529,13.953488372093023,0.24739067493599737,231775
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P1,True,"('RNA',)",0.16221135261656058,55.55555555555556,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.427739027387153,1.770551519981647,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",506,2818,13.953488372093023,0.25331018037057096,231775
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P2,True,(),0.18935410767809327,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.400030113975694,1.7444178588993882,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",550,3529,23.25581395348837,0.252092885432208,239378
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P2,True,"('RNA',)",0.18874356594918795,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.400030113975694,1.7444178588993882,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",531,2818,23.25581395348837,0.2620982010514191,239378
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P3,True,(),0.15632195925601133,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.294915464192709,1.7150987613811473,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",506,3529,20.930232558139537,0.23406026850489112,238857
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P3,True,"('RNA',)",0.156476389493902,55.55555555555556,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.294915464192709,1.7150987613811473,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",488,2818,20.930232558139537,0.24267941750597213,238857
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P4,True,(),0.17869151394603658,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.473822339626736,1.7165383290089768,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",522,3529,23.25581395348837,0.25952675978457396,260086
PE,2siteSubSample_Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P4,True,"('RNA',)",0.17870797536913013,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,3,2.0,1,20,5,3,,,1.0,water,,,2,9.473822339626736,1.7165383290089768,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",506,2818,18.6046511627907,0.260669999311658,260086
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P1,True,(),0.14567329917124874,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.361273220138887,1.4108040446701178,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",571,3529,20.930232558139537,0.21024220637947083,228594
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P1,True,"('RNA',)",0.14732264923588412,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.361273220138887,1.4108040446701178,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",492,2818,20.930232558139537,0.21222291860689274,228594
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P2,True,(),0.17049707304148895,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.244346441493056,1.3545035864597534,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",611,3529,25.581395348837212,0.22915816078286608,235500
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P2,True,"('RNA',)",0.17485167924069545,58.88888888888889,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.244346441493056,1.3545035864597534,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",528,2818,23.25581395348837,0.24240313056471427,235500
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P3,True,(),0.17333070329999323,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.078627320486111,1.285123915312363,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",556,3529,18.6046511627907,0.24710661130259629,235314
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P3,True,"('RNA',)",0.15839091151016502,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.078627320486111,1.285123915312363,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",485,2818,18.6046511627907,0.23934707923619136,235314
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P4,True,(),0.17711284681939712,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.285375732465278,1.3568508549011784,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",582,3529,23.25581395348837,0.2656233794271532,254821
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P4,True,"('RNA',)",0.1712790832348116,58.88888888888889,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,1,,,1.0,water,,,2,9.285375732465278,1.3568508549011784,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",515,2818,23.25581395348837,0.24646709005968462,254821
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P1,True,(),0.14310402934914979,58.88888888888889,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.352243912760416,1.218635233760007,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",561,3529,20.930232558139537,0.21346783914123418,226942
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P1,True,"('RNA',)",0.1435493946167665,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.352243912760416,1.218635233760007,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",486,2818,23.25581395348837,0.20902656579447992,226942
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P2,True,(),0.17548034565310808,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.26465514249132,1.1695304824284756,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",612,3529,23.25581395348837,0.24518164103501383,234067
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P2,True,"('RNA',)",0.17696066858792478,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.26465514249132,1.1695304824284756,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",531,2818,23.25581395348837,0.2432762154207488,234067
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P3,True,(),0.16701781990009906,60.0,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.13974850384198,1.114549893932567,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",573,3529,18.6046511627907,0.23985917631001047,233583
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P3,True,"('RNA',)",0.16011442995476632,61.111111111111114,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.13974850384198,1.114549893932567,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",501,2818,18.6046511627907,0.23188784648899713,233583
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P4,True,(),0.181843505798311,54.44444444444444,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.294385866015624,1.171688340664966,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",527,3529,20.930232558139537,0.2672633387517643,252056
PE,2siteSubSample_Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P4,True,"('RNA',)",0.17668871047086657,55.55555555555556,JUMP-MOA_compound_platemap,Widefield,3,2.0,1,20,5,3,,,1.0,water,,,2,9.294385866015624,1.171688340664966,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",476,2818,20.930232558139537,0.26602707704598527,252056
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP1,True,(),0.15586983318134148,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5278992638888886,0.4412584035977545,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",521,3529,23.25581395348837,0.2341130015684607,224031
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP1,True,"('RNA',)",0.15288786162198725,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5278992638888886,0.4412584035977545,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",503,2818,23.25581395348837,0.22932148271247377,224031
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP2,True,(),0.17587099000281162,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5117242170138887,0.4385164451853092,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",523,3529,20.930232558139537,0.2596930397558508,231023
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP2,True,"('RNA',)",0.17779521673351928,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5117242170138887,0.4385164451853092,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",508,2818,20.930232558139537,0.25410501074315917,231023
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP3,True,(),0.15770832058805517,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.496831200868056,0.4324858760085421,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",510,3529,18.6046511627907,0.23041197414242362,231224
